attendance,study_hours,past_failures,assignments_completed_pct,parental_education,family_income,extracurricular,internet_access,previous_grade,final_score,risk_category
90.77,10.25,1,100.0,Secondary,High,No,Yes,58.36,88.68,Safe
60.61,0.0,1,100.0,Secondary,Low,No,Yes,61.36,65.91,High-Risk
60.9,2.26,5,69.93,Higher,Medium,No,No,100.0,44.05,High-Risk
100.0,0.74,3,90.04,Primary,Low,Yes,Yes,100.0,61.16,At-Risk
41.72,0.0,0,60.54,Higher,Low,No,Yes,67.12,15.38,High-Risk
70.92,7.46,4,100.0,Higher,Low,Yes,Yes,93.0,78.05,At-Risk
98.93,7.3,2,72.15,Primary,Medium,Yes,Yes,100.0,75.03,Safe
57.29,3.82,1,100.0,Higher,Low,Yes,Yes,100.0,75.93,At-Risk
36.66,11.17,0,65.88,Secondary,Low,No,No,100.0,76.68,At-Risk
100.0,0.0,2,90.34,Higher,High,Yes,Yes,100.0,65.13,At-Risk
94.98,3.92,2,85.28,Secondary,Low,Yes,Yes,100.0,70.43,Safe
95.76,3.36,3,100.0,Secondary,Medium,Yes,Yes,70.47,62.55,At-Risk
72.77,13.01,0,100.0,Higher,Low,Yes,Yes,59.99,82.05,Safe
91.02,6.22,2,50.28,Secondary,Medium,Yes,Yes,94.11,48.06,At-Risk
12.74,7.56,0,50.27,Secondary,Medium,Yes,Yes,91.93,59.67,High-Risk
64.07,5.45,4,100.0,Higher,Low,Yes,No,93.59,88.62,At-Risk
98.69,3.22,0,100.0,Higher,High,Yes,No,27.1,71.15,At-Risk
40.1,8.63,1,82.96,Secondary,Low,Yes,Yes,72.82,70.59,At-Risk
66.66,9.01,1,59.48,Secondary,High,No,Yes,45.61,44.63,At-Risk
82.99,13.23,0,84.24,Higher,Low,Yes,Yes,100.0,87.53,Safe
55.39,0.0,3,92.23,Secondary,High,No,Yes,99.85,48.04,High-Risk
75.18,1.17,2,93.43,Secondary,Medium,No,Yes,90.42,59.27,At-Risk
84.64,3.31,1,40.68,Secondary,Low,No,Yes,61.69,44.28,High-Risk
82.55,11.86,3,99.21,Secondary,High,Yes,Yes,58.19,90.7,Safe
64.98,2.97,0,99.61,Primary,Low,No,Yes,50.85,59.7,At-Risk
54.27,11.11,5,100.0,Higher,Low,No,Yes,100.0,70.19,At-Risk
84.9,0.0,2,100.0,Secondary,Low,No,Yes,39.0,62.99,At-Risk
83.48,7.35,0,100.0,Higher,Low,Yes,Yes,40.31,76.77,Safe
82.25,6.29,1,100.0,Primary,Low,Yes,Yes,52.33,75.47,At-Risk
77.86,1.21,0,55.19,Higher,Medium,No,Yes,45.46,55.15,High-Risk
83.5,7.57,3,100.0,Primary,Low,No,Yes,71.57,78.58,Safe
96.92,4.3,3,61.32,Secondary,Low,No,Yes,93.64,87.37,At-Risk
82.75,8.71,3,52.66,Secondary,Low,No,No,99.8,58.94,At-Risk
77.44,8.8,2,100.0,Higher,High,Yes,Yes,100.0,90.6,Safe
61.83,4.78,4,23.71,Secondary,Medium,No,Yes,75.19,43.97,High-Risk
100.0,6.23,3,55.09,Higher,High,Yes,Yes,23.28,68.28,At-Risk
46.92,11.87,3,71.06,Secondary,Low,Yes,Yes,72.59,37.12,At-Risk
69.93,2.89,1,68.9,Secondary,Low,No,Yes,52.7,49.94,High-Risk
62.27,4.11,1,56.9,Secondary,Low,No,Yes,100.0,34.09,At-Risk
29.32,7.69,2,64.82,Secondary,Medium,Yes,Yes,57.68,58.38,High-Risk
83.85,7.8,0,49.84,Secondary,Low,Yes,Yes,25.61,63.93,At-Risk
69.92,0.0,3,100.0,Higher,Medium,No,Yes,60.42,40.63,High-Risk
75.8,3.57,2,100.0,Secondary,Medium,Yes,Yes,51.94,53.54,At-Risk
70.53,3.91,3,72.22,Primary,High,Yes,Yes,100.0,47.3,At-Risk
93.83,11.05,3,100.0,Higher,Medium,Yes,Yes,82.65,92.41,Safe
97.04,6.5,2,88.31,Secondary,Medium,Yes,Yes,100.0,68.14,Safe
47.47,0.0,0,100.0,Secondary,Medium,Yes,Yes,95.02,61.87,High-Risk
100.0,10.46,2,84.15,Secondary,High,Yes,Yes,82.56,67.65,Safe
69.0,9.44,2,75.57,Secondary,Low,Yes,Yes,70.41,100.0,At-Risk
89.69,2.04,0,35.18,Secondary,Low,Yes,Yes,100.0,56.92,At-Risk
79.51,8.63,3,72.37,Higher,Medium,Yes,Yes,100.0,65.85,Safe
77.64,5.22,5,37.34,Secondary,Medium,Yes,Yes,89.74,42.71,High-Risk
88.92,8.67,3,63.4,Higher,Medium,No,Yes,77.32,84.8,At-Risk
100.0,13.23,4,88.25,Secondary,Medium,No,No,100.0,82.33,Safe
94.43,6.54,3,73.74,Higher,Low,Yes,Yes,64.61,73.63,At-Risk
68.92,0.0,1,90.94,Secondary,High,Yes,Yes,94.23,54.19,At-Risk
72.89,2.38,2,58.37,Secondary,Medium,No,Yes,60.95,46.7,High-Risk
60.91,4.46,4,100.0,Higher,Medium,Yes,Yes,93.0,69.61,At-Risk
92.88,5.66,4,67.68,Secondary,High,No,Yes,96.81,76.41,At-Risk
89.75,2.8,0,49.48,Primary,Low,No,Yes,76.42,61.51,At-Risk
66.45,5.64,3,100.0,Secondary,Medium,No,No,63.49,67.42,At-Risk
100.0,0.8,1,96.02,Higher,High,Yes,Yes,72.95,80.78,At-Risk
100.0,3.77,4,82.29,Secondary,High,No,Yes,98.0,70.63,At-Risk
100.0,5.04,0,100.0,Higher,Low,No,No,85.97,92.42,Safe
55.25,8.63,0,100.0,Secondary,High,No,No,100.0,79.31,Safe
72.5,0.0,5,37.77,none,Medium,Yes,Yes,70.39,34.35,High-Risk
70.09,1.37,3,100.0,Higher,Low,Yes,Yes,73.87,51.54,At-Risk
100.0,4.77,0,79.02,Higher,Low,Yes,Yes,70.45,73.25,Safe
75.25,2.51,1,80.33,Primary,Medium,No,Yes,76.47,53.21,At-Risk
100.0,6.55,2,37.4,Primary,Low,No,Yes,82.49,52.78,At-Risk
100.0,12.08,3,56.19,none,Medium,No,Yes,57.47,72.97,Safe
72.9,0.99,2,88.89,Higher,Low,No,Yes,65.15,55.95,High-Risk
76.39,0.37,0,68.98,Secondary,High,No,Yes,80.81,51.19,At-Risk
88.07,5.68,1,94.91,none,High,No,Yes,71.0,75.06,Safe
100.0,3.31,4,79.39,none,Medium,No,Yes,69.22,45.04,At-Risk
70.7,5.57,1,97.12,Secondary,Low,Yes,Yes,75.1,70.68,At-Risk
62.29,10.09,4,100.0,Higher,Low,Yes,Yes,91.79,85.52,At-Risk
98.31,8.71,3,62.04,Secondary,High,Yes,Yes,84.27,51.87,Safe
46.33,2.42,0,31.61,Secondary,High,No,Yes,79.39,42.75,High-Risk
81.32,4.31,4,86.48,Higher,Low,No,Yes,65.45,73.34,At-Risk
100.0,0.3,2,69.39,Primary,Low,Yes,Yes,80.19,57.64,At-Risk
85.76,0.0,2,94.0,none,Low,Yes,Yes,55.76,57.26,At-Risk
60.83,0.0,1,85.42,Secondary,Low,Yes,Yes,79.83,42.81,High-Risk
49.97,0.0,3,96.8,Higher,Low,Yes,No,60.26,20.94,High-Risk
,3.36,2,88.73,Secondary,High,Yes,Yes,100.0,82.38,At-Risk
70.61,6.58,1,98.38,Secondary,Medium,No,Yes,73.49,77.13,Safe
52.46,7.09,0,48.49,Secondary,Low,Yes,Yes,100.0,53.64,At-Risk
100.0,5.42,3,95.35,Higher,Low,Yes,Yes,92.76,92.69,Safe
95.03,7.91,3,82.12,Secondary,Medium,Yes,Yes,55.82,72.86,Safe
48.71,0.0,0,54.81,Secondary,Low,No,Yes,93.58,44.86,High-Risk
100.0,7.84,1,70.46,Secondary,Medium,Yes,Yes,90.56,68.05,Safe
61.49,7.68,4,100.0,Secondary,High,Yes,Yes,73.16,76.45,At-Risk
94.6,9.68,3,82.77,Higher,High,Yes,Yes,63.74,67.98,Safe
100.0,5.75,1,94.83,Higher,High,Yes,Yes,44.71,80.55,Safe
97.21,6.41,3,58.71,Primary,High,Yes,Yes,88.58,64.13,At-Risk
81.48,8.33,2,67.64,Higher,High,No,Yes,81.68,62.77,Safe
39.19,0.0,3,75.36,Higher,Low,Yes,Yes,34.26,33.68,High-Risk
100.0,6.77,4,91.44,Secondary,High,No,Yes,86.28,80.37,Safe
96.63,3.08,2,28.75,Secondary,Medium,Yes,Yes,67.8,52.87,High-Risk
39.63,4.24,1,100.0,Secondary,Low,Yes,Yes,41.24,58.14,High-Risk
100.0,4.05,4,69.09,Secondary,Low,No,Yes,89.25,47.36,At-Risk
76.53,6.52,1,49.26,Primary,Medium,Yes,Yes,70.41,61.68,At-Risk
68.06,9.84,1,64.93,Higher,High,No,Yes,60.89,68.98,At-Risk
60.7,8.55,2,100.0,Secondary,Low,No,Yes,77.81,100.0,Safe
79.28,10.4,3,85.76,Secondary,Low,Yes,Yes,80.5,72.96,Safe
95.2,4.63,1,73.87,Higher,Low,No,No,100.0,94.76,Safe
62.63,14.34,1,69.06,Primary,Low,Yes,No,59.61,87.73,At-Risk
78.19,12.04,2,40.66,Secondary,High,Yes,Yes,100.0,84.39,Safe
100.0,6.67,0,48.69,Secondary,Medium,Yes,No,100.0,88.55,Safe
86.89,4.02,1,72.64,Primary,Low,No,Yes,100.0,79.25,At-Risk
99.15,4.09,4,100.0,Secondary,Low,No,Yes,93.55,82.31,Safe
51.04,0.0,1,61.89,Higher,Medium,No,Yes,57.06,33.05,High-Risk
41.06,4.9,2,100.0,Higher,Medium,Yes,Yes,65.16,69.09,At-Risk
100.0,4.95,3,64.87,Higher,Medium,Yes,Yes,84.18,54.49,At-Risk
100.0,9.16,0,61.06,Secondary,Medium,No,Yes,88.09,69.46,Safe
100.0,0.0,0,72.63,Secondary,Low,No,Yes,59.4,62.61,At-Risk
73.01,9.73,1,71.13,Secondary,Low,No,Yes,100.0,76.33,Safe
100.0,13.48,1,100.0,Secondary,Low,Yes,No,74.65,100.0,Safe
11.14,6.74,3,58.94,Secondary,Low,No,Yes,98.33,44.81,High-Risk
88.53,2.65,1,55.08,Higher,Medium,Yes,Yes,98.19,33.06,At-Risk
100.0,11.82,1,54.32,Secondary,Low,No,Yes,100.0,94.25,Safe
57.79,5.37,4,98.73,Secondary,Low,No,Yes,100.0,72.25,At-Risk
100.0,0.52,2,19.25,Secondary,Low,Yes,Yes,61.25,28.28,High-Risk
70.51,5.3,0,63.93,Secondary,High,No,Yes,100.0,59.42,At-Risk
73.01,3.23,3,43.71,Secondary,Medium,No,Yes,100.0,46.89,High-Risk
68.54,9.75,1,97.34,Secondary,Low,No,Yes,49.98,72.45,At-Risk
100.0,4.38,2,98.09,none,Low,Yes,Yes,88.27,68.3,Safe
63.64,3.15,1,100.0,Secondary,Low,No,Yes,100.0,75.26,At-Risk
60.58,1.02,1,86.41,Secondary,Medium,No,Yes,35.62,38.56,High-Risk
53.57,3.23,3,79.32,Higher,Medium,No,Yes,85.61,34.79,High-Risk
65.79,4.86,4,45.89,Higher,Medium,No,No,98.47,56.42,High-Risk
79.88,8.51,4,83.25,Secondary,Low,No,No,100.0,74.96,Safe
90.96,0.0,0,29.49,Secondary,Low,No,No,80.92,52.03,High-Risk
56.17,0.0,0,93.57,Secondary,Low,Yes,No,89.79,66.19,At-Risk
84.32,8.4,5,80.38,Secondary,Low,Yes,Yes,92.29,78.72,At-Risk
90.3,3.14,1,67.32,Secondary,Medium,No,Yes,83.94,57.7,At-Risk
51.68,11.73,0,62.67,Higher,Medium,Yes,Yes,94.76,78.6,At-Risk
76.58,2.86,2,48.09,Secondary,Low,No,Yes,25.4,36.43,High-Risk
72.88,6.71,4,59.23,Secondary,Low,No,Yes,100.0,59.43,At-Risk
76.85,,0,100.0,Secondary,Medium,No,Yes,91.09,64.87,Safe
61.75,4.11,3,87.23,Secondary,Medium,No,Yes,96.28,58.99,At-Risk
71.61,0.76,3,58.08,Primary,High,Yes,Yes,100.0,49.63,High-Risk
75.78,11.51,3,100.0,Secondary,Low,Yes,Yes,70.6,85.91,Safe
100.0,6.45,2,78.33,Secondary,High,Yes,Yes,65.36,69.23,Safe
76.12,7.3,2,51.71,Secondary,Low,Yes,Yes,88.07,62.33,At-Risk
100.0,11.55,2,77.26,Secondary,Low,Yes,Yes,80.47,80.48,Safe
100.0,9.86,1,41.87,Secondary,Medium,No,No,41.17,64.96,At-Risk
42.03,6.42,1,48.0,Primary,Medium,No,Yes,73.16,61.44,High-Risk
67.72,2.03,0,59.71,Secondary,Low,Yes,Yes,54.9,54.9,High-Risk
100.0,0.0,2,29.32,Higher,Medium,No,Yes,82.2,50.35,High-Risk
79.53,10.0,4,74.8,Primary,Medium,No,Yes,64.81,70.13,At-Risk
72.09,8.3,1,46.11,Primary,Medium,Yes,Yes,71.62,45.66,At-Risk
93.75,4.67,1,50.55,Secondary,High,Yes,Yes,56.65,56.06,At-Risk
100.0,13.3,4,100.0,none,Low,Yes,Yes,78.96,89.65,Safe
74.27,0.0,1,100.0,none,Low,Yes,Yes,54.11,51.28,At-Risk
,7.53,1,75.03,Secondary,Low,Yes,Yes,32.94,71.46,At-Risk
15.91,1.56,3,60.64,Secondary,Medium,Yes,Yes,23.05,32.26,High-Risk
76.18,7.91,0,100.0,none,Low,No,Yes,53.12,75.87,Safe
65.47,8.02,2,84.29,Higher,Medium,Yes,Yes,100.0,86.47,At-Risk
49.84,,4,100.0,none,Medium,Yes,Yes,90.88,70.64,At-Risk
69.87,0.0,0,74.61,Secondary,Medium,Yes,Yes,81.57,61.07,At-Risk
64.56,9.54,3,50.66,Secondary,Low,Yes,No,100.0,74.38,At-Risk
79.23,4.77,1,88.59,Secondary,High,No,Yes,69.78,65.77,At-Risk
68.02,4.9,4,38.21,Higher,Low,No,Yes,81.0,56.81,High-Risk
86.17,10.06,3,37.53,Secondary,Low,No,Yes,60.68,65.86,At-Risk
79.35,11.97,0,100.0,Secondary,High,Yes,No,96.9,85.08,Safe
100.0,5.59,3,55.61,Primary,High,Yes,Yes,76.45,55.49,At-Risk
61.64,3.06,1,70.02,Higher,Low,Yes,Yes,73.43,75.34,High-Risk
100.0,1.41,1,100.0,Secondary,Low,No,Yes,100.0,75.95,Safe
100.0,2.48,2,83.38,Primary,Low,No,Yes,78.17,72.12,At-Risk
100.0,6.16,0,94.27,none,Low,Yes,Yes,85.53,82.45,Safe
81.32,3.16,5,94.54,Higher,Low,Yes,Yes,49.05,58.56,At-Risk
67.97,10.03,2,65.73,Secondary,High,Yes,Yes,100.0,65.82,At-Risk
61.55,8.02,2,100.0,Primary,Medium,No,Yes,59.31,55.19,At-Risk
100.0,7.17,3,90.79,Secondary,Low,Yes,Yes,79.34,77.72,Safe
100.0,5.63,0,83.24,Secondary,Low,No,Yes,53.87,80.25,Safe
49.8,4.12,0,71.85,Secondary,Low,No,Yes,66.5,56.64,High-Risk
99.44,3.06,4,80.89,Primary,Low,No,Yes,80.98,59.78,At-Risk
54.37,1.16,1,78.51,Secondary,Medium,No,Yes,94.71,55.34,High-Risk
83.11,0.47,1,81.88,Secondary,Medium,No,Yes,94.33,61.47,At-Risk
95.65,4.81,0,66.22,Secondary,Low,No,Yes,92.71,74.49,Safe
100.0,3.86,0,81.69,Secondary,Medium,No,Yes,82.43,72.62,Safe
80.94,6.48,2,100.0,Higher,Low,No,Yes,48.06,74.32,Safe
71.65,3.77,3,89.79,Higher,Low,No,Yes,39.36,64.71,At-Risk
76.1,5.57,0,100.0,none,Low,No,No,15.2,64.42,At-Risk
100.0,5.11,3,86.3,Secondary,High,No,Yes,80.52,72.67,Safe
94.71,3.29,3,7.79,Secondary,Low,Yes,Yes,68.59,59.66,High-Risk
74.59,13.7,0,81.42,Higher,Low,No,Yes,100.0,100.0,Safe
28.42,8.89,0,70.3,Higher,Medium,No,Yes,76.97,48.09,At-Risk
14.14,3.73,5,74.67,Secondary,Medium,No,No,73.96,34.17,High-Risk
80.63,2.5,1,91.34,Secondary,High,No,Yes,79.55,59.46,At-Risk
45.47,3.29,2,100.0,Higher,Low,No,Yes,63.94,44.5,High-Risk
61.78,9.49,1,68.66,Secondary,High,No,Yes,86.1,63.87,At-Risk
69.33,8.22,0,55.99,Secondary,Low,Yes,Yes,94.9,80.06,At-Risk
100.0,3.52,1,88.84,Secondary,Low,No,Yes,40.54,75.44,At-Risk
78.06,4.19,1,96.76,none,High,Yes,Yes,75.7,68.9,At-Risk
93.0,0.0,3,75.91,Secondary,Medium,No,Yes,69.21,47.0,High-Risk
87.61,10.48,3,61.48,Secondary,Medium,No,Yes,100.0,71.07,Safe
14.45,4.69,2,34.66,Secondary,Low,No,Yes,99.19,24.89,High-Risk
65.01,8.46,2,100.0,Secondary,Medium,Yes,Yes,80.71,67.39,Safe
44.5,0.09,1,100.0,Secondary,Medium,No,Yes,100.0,69.21,High-Risk
100.0,7.56,3,83.86,Higher,Medium,Yes,Yes,85.93,85.23,Safe
29.52,11.72,3,66.42,Primary,High,Yes,Yes,71.67,50.63,High-Risk
64.48,5.86,1,60.42,Secondary,Low,No,Yes,96.99,48.23,At-Risk
68.48,8.69,0,100.0,Secondary,Medium,No,No,89.76,87.07,Safe
50.35,14.37,3,86.25,Higher,Low,Yes,Yes,48.0,65.84,At-Risk
77.54,4.06,2,77.94,Higher,Medium,No,Yes,71.48,63.13,At-Risk
73.94,8.1,3,100.0,Secondary,Low,No,No,78.45,72.64,At-Risk
79.08,0.23,0,80.3,Higher,High,No,Yes,73.84,32.68,At-Risk
87.56,8.78,4,93.82,none,Low,No,Yes,89.81,81.1,Safe
80.92,11.32,1,50.61,Secondary,Medium,No,Yes,56.38,52.55,At-Risk
84.51,8.57,3,43.15,Secondary,Low,No,Yes,63.68,51.83,At-Risk
100.0,,2,34.28,none,Medium,No,No,29.0,66.64,High-Risk
33.76,10.96,4,89.76,Higher,High,No,Yes,35.6,59.64,High-Risk
92.5,11.23,3,84.7,none,Low,No,Yes,68.8,77.0,Safe
48.86,8.94,1,66.15,Primary,Low,Yes,Yes,36.39,57.39,At-Risk
58.94,3.27,0,81.15,Primary,High,No,No,75.84,67.41,At-Risk
78.03,4.03,0,60.58,Higher,High,Yes,Yes,74.66,48.21,At-Risk
85.28,6.75,5,99.84,Secondary,High,No,Yes,74.34,59.25,At-Risk
88.23,12.95,4,100.0,Secondary,Low,Yes,Yes,65.72,75.05,Safe
51.37,5.76,2,31.21,Primary,Low,Yes,Yes,100.0,40.7,High-Risk
100.0,6.55,4,88.47,Higher,Medium,No,Yes,100.0,63.99,Safe
64.55,2.25,4,100.0,Secondary,Low,Yes,Yes,75.53,56.99,At-Risk
57.01,5.1,5,51.4,Higher,Low,Yes,Yes,69.65,43.05,High-Risk
43.2,2.58,5,71.11,Secondary,High,No,Yes,89.58,36.91,High-Risk
40.74,9.44,3,92.18,Secondary,Low,No,Yes,83.74,55.02,At-Risk
40.01,5.72,3,93.3,Secondary,Low,Yes,Yes,100.0,51.32,At-Risk
82.86,7.96,2,69.52,Higher,Low,Yes,Yes,30.94,42.03,At-Risk
90.1,5.59,1,98.48,Secondary,Low,Yes,Yes,47.02,63.68,Safe
53.39,3.93,5,33.97,Higher,Low,No,Yes,44.83,39.28,High-Risk
46.45,0.0,0,70.94,Secondary,Medium,No,Yes,73.9,42.91,High-Risk
69.71,9.3,3,54.11,Secondary,Low,Yes,Yes,100.0,44.49,At-Risk
77.43,5.56,3,100.0,Primary,High,Yes,Yes,79.69,64.2,At-Risk
81.57,6.88,0,34.35,Secondary,Low,No,Yes,60.58,61.03,At-Risk
50.89,13.32,0,87.71,Higher,Low,No,Yes,91.4,86.17,Safe
70.82,4.51,1,0.0,none,Low,No,Yes,87.22,26.83,High-Risk
100.0,10.87,1,79.11,Secondary,Medium,Yes,Yes,9.02,91.65,Safe
45.13,1.05,3,99.0,none,Low,Yes,Yes,100.0,43.5,High-Risk
74.27,12.46,2,86.36,Secondary,Low,No,Yes,85.02,91.68,Safe
87.5,5.98,0,59.21,Higher,High,Yes,Yes,82.24,65.79,At-Risk
50.8,8.53,2,42.74,Primary,Medium,Yes,Yes,67.37,52.38,High-Risk
90.28,6.95,1,58.98,Higher,Low,Yes,Yes,64.74,59.75,At-Risk
41.52,6.51,2,100.0,Secondary,Medium,No,Yes,71.79,51.89,At-Risk
90.86,8.86,0,42.77,Higher,Medium,Yes,Yes,68.4,57.87,At-Risk
76.08,3.14,3,92.28,Higher,Low,No,Yes,95.58,54.26,At-Risk
39.51,4.51,4,72.72,Higher,Low,Yes,Yes,71.74,49.27,High-Risk
92.19,11.5,1,89.05,Primary,Low,No,No,55.7,89.19,Safe
52.6,2.01,4,79.14,Secondary,Low,No,Yes,96.41,43.89,High-Risk
71.17,4.89,2,100.0,Higher,Low,Yes,Yes,22.81,52.94,At-Risk
90.75,5.77,1,100.0,none,Medium,No,Yes,48.38,65.6,Safe
50.89,0.0,2,83.5,Higher,Low,Yes,Yes,50.99,44.11,High-Risk
61.79,12.85,1,85.42,Higher,Low,Yes,Yes,66.66,89.02,Safe
100.0,2.86,1,95.8,Higher,Low,Yes,Yes,76.19,72.02,Safe
23.25,1.06,0,100.0,Secondary,Low,No,Yes,59.37,62.18,High-Risk
100.0,3.15,0,81.04,Higher,Medium,Yes,Yes,85.91,66.34,Safe
38.39,5.27,3,26.27,Higher,High,No,Yes,63.41,40.69,High-Risk
57.52,9.97,0,65.9,Secondary,Medium,Yes,Yes,100.0,88.36,At-Risk
82.06,4.62,4,84.95,Secondary,High,Yes,Yes,97.85,78.97,At-Risk
90.08,7.58,3,100.0,Higher,Medium,Yes,Yes,28.01,86.88,At-Risk
82.45,8.76,1,50.42,Higher,Low,No,Yes,100.0,72.14,Safe
76.18,7.32,4,100.0,Secondary,Low,No,Yes,44.96,60.93,At-Risk
64.1,4.01,0,79.46,Secondary,Medium,Yes,Yes,50.94,58.04,At-Risk
100.0,12.2,0,70.49,Secondary,Medium,No,Yes,100.0,100.0,Safe
94.32,4.1,5,84.14,Secondary,Medium,No,Yes,80.33,72.66,At-Risk
100.0,7.55,0,100.0,none,Medium,Yes,Yes,56.46,93.93,Safe
64.47,5.31,1,72.8,Secondary,Low,Yes,Yes,29.74,51.68,High-Risk
16.79,1.67,3,47.63,Higher,Medium,No,Yes,81.61,27.91,High-Risk
100.0,3.69,4,76.9,none,Medium,No,Yes,61.31,55.15,At-Risk
83.91,8.54,0,100.0,Secondary,High,Yes,Yes,72.64,68.61,Safe
79.57,15.0,2,100.0,Secondary,Medium,No,Yes,71.29,85.46,Safe
60.82,7.24,2,100.0,Higher,Medium,Yes,Yes,85.23,75.29,At-Risk
66.3,7.49,0,74.13,Secondary,Low,No,Yes,53.47,74.04,At-Risk
60.02,1.72,0,44.14,Primary,Low,No,No,65.92,39.35,High-Risk
76.13,15.0,0,90.31,Higher,Medium,No,Yes,43.61,80.32,Safe
46.61,3.78,3,95.43,Secondary,Low,No,Yes,91.02,59.55,High-Risk
94.07,10.11,0,59.81,Higher,Low,No,No,81.74,67.18,Safe
100.0,3.39,4,81.8,Secondary,High,No,Yes,41.32,55.02,At-Risk
60.06,6.0,0,40.59,Higher,Medium,Yes,No,59.41,46.27,High-Risk
35.18,3.61,0,100.0,Secondary,Medium,Yes,Yes,84.86,73.91,At-Risk
72.45,2.6,1,68.03,Secondary,Low,Yes,Yes,91.68,72.63,At-Risk
82.88,9.36,3,86.4,Secondary,Low,Yes,Yes,100.0,85.35,Safe
86.33,11.2,1,82.1,Secondary,Low,Yes,Yes,74.49,82.64,Safe
100.0,0.0,0,55.18,none,Low,No,Yes,92.74,48.51,At-Risk
95.4,11.0,2,70.82,Secondary,High,No,Yes,91.17,81.18,Safe
29.71,13.08,2,43.42,Secondary,High,No,Yes,70.25,56.42,High-Risk
44.1,0.0,1,43.29,Secondary,Medium,No,Yes,84.14,43.32,High-Risk
85.14,0.0,5,81.74,Higher,Low,Yes,Yes,23.55,52.08,High-Risk
63.65,6.74,3,43.29,Secondary,Low,Yes,Yes,62.9,47.24,High-Risk
100.0,2.52,0,29.34,Secondary,Low,Yes,Yes,89.38,70.44,At-Risk
51.57,10.2,1,41.86,Secondary,High,No,Yes,34.13,59.78,High-Risk
99.02,8.57,4,76.23,Higher,Low,Yes,Yes,100.0,90.9,Safe
58.77,9.58,3,100.0,none,Low,No,Yes,80.77,77.49,Safe
81.55,7.2,2,93.27,Secondary,High,No,Yes,100.0,86.93,Safe
54.3,5.05,2,77.33,Higher,Low,Yes,Yes,66.98,45.31,High-Risk
88.97,5.86,3,100.0,Secondary,Low,No,Yes,89.34,78.33,Safe
100.0,2.09,0,93.72,none,Medium,No,Yes,94.64,85.83,Safe
81.32,10.82,0,75.32,Higher,Low,No,Yes,100.0,77.22,Safe
100.0,8.27,0,100.0,Secondary,Medium,Yes,Yes,35.08,83.73,Safe
56.99,6.93,2,32.95,Secondary,Low,Yes,Yes,69.46,35.16,High-Risk
77.45,3.54,0,41.12,Secondary,Medium,No,Yes,36.69,48.05,High-Risk
96.15,8.72,0,90.97,Secondary,Low,No,Yes,86.07,82.46,Safe
51.26,8.08,0,52.88,Secondary,Medium,Yes,Yes,78.99,57.58,At-Risk
76.56,7.13,1,100.0,Secondary,Medium,No,No,93.32,78.91,Safe
91.6,2.61,3,30.41,Primary,Low,No,Yes,100.0,51.3,High-Risk
98.23,10.0,3,87.4,Primary,Low,Yes,Yes,77.94,71.85,Safe
100.0,2.97,3,72.7,none,High,No,Yes,33.4,70.28,At-Risk
53.27,6.34,1,86.56,Primary,Medium,No,No,83.35,60.14,At-Risk
82.21,0.26,2,100.0,Secondary,Low,Yes,Yes,32.49,62.36,High-Risk
42.13,10.97,1,46.28,Secondary,High,Yes,No,100.0,57.35,At-Risk
56.89,8.44,2,62.09,Secondary,Medium,No,Yes,54.42,76.64,At-Risk
70.65,0.0,2,31.77,Secondary,Medium,No,Yes,89.22,38.53,High-Risk
100.0,0.15,1,100.0,Higher,Low,No,Yes,67.26,55.57,At-Risk
88.2,4.97,2,54.98,Secondary,Low,No,No,100.0,62.93,At-Risk
76.0,7.48,0,95.51,Higher,Low,Yes,Yes,31.24,74.61,At-Risk
86.22,1.34,3,100.0,Secondary,Low,No,Yes,35.41,58.23,At-Risk
88.03,5.87,0,100.0,Secondary,Low,Yes,Yes,59.17,84.13,Safe
84.23,8.7,2,100.0,Secondary,High,No,Yes,97.9,83.35,Safe
60.62,11.48,2,59.03,Higher,Low,Yes,Yes,61.48,52.87,At-Risk
51.08,,5,86.71,Primary,Medium,No,No,90.31,69.62,At-Risk
69.42,4.42,0,79.23,Secondary,High,Yes,Yes,100.0,82.0,At-Risk
55.15,4.49,3,100.0,Secondary,Low,No,Yes,56.16,63.13,At-Risk
90.53,0.91,1,100.0,Secondary,Medium,No,Yes,87.39,71.12,At-Risk
100.0,8.15,1,85.68,Higher,Medium,Yes,Yes,100.0,100.0,Safe
89.09,4.22,1,89.25,Primary,Low,No,Yes,68.7,70.69,At-Risk
29.75,4.44,3,60.44,Secondary,Low,Yes,No,45.82,43.18,High-Risk
59.17,10.72,3,67.82,Secondary,Low,No,Yes,75.88,73.07,At-Risk
75.45,7.11,1,60.81,Secondary,Medium,Yes,Yes,42.55,52.37,At-Risk
39.13,3.82,0,94.09,Higher,Medium,No,Yes,88.98,61.54,At-Risk
75.78,0.0,1,100.0,Secondary,Medium,Yes,Yes,72.38,65.56,At-Risk
86.73,6.85,3,70.68,none,Low,Yes,Yes,86.31,78.26,At-Risk
100.0,0.65,2,96.34,Secondary,Low,No,Yes,60.97,62.95,At-Risk
100.0,1.06,2,10.8,Secondary,High,No,Yes,54.2,41.57,High-Risk
45.21,5.76,1,62.74,Higher,Medium,No,Yes,38.84,57.39,High-Risk
72.09,7.97,3,59.19,Higher,Medium,Yes,Yes,84.73,55.1,At-Risk
